GRID,68,0,-80.35,47.68,-35.64
GRID,69,0,-75.92,45.78,-46.25
GRID,70,0,-70.69,43.38,-55.87
GRID,71,0,-73.95,31.99,59.22
GRID,72,0,-79.93,34.05,49.51
GRID,73,0,-85.05,35.75,38.58
GRID,74,0,-89.01,37.04,26.56
GRID,75,0,-91.52,37.89,13.7
GRID,76,0,-92.39,38.26,0.38
GRID,77,0,-91.52,38.15,-12.94
GRID,78,0,-89.01,37.56,-25.81
GRID,79,0,-85.05,36.51,-37.86
GRID,80,0,-79.93,35.03,-48.82
GRID,81,0,-73.95,33.17,-58.57
GRID,82,0,-76.31,21.33,61
GRID,83,0,-82.83,22.79,51.18
GRID,84,0,-88.45,24,40
GRID,85,0,-92.83,24.93,27.57
GRID,86,0,-95.63,25.57,14.17
GRID,87,0,-96.59,25.88,0.25
GRID,88,0,-95.63,25.85,-13.66
GRID,89,0,-92.83,25.48,-27.06
GRID,90,0,-88.45,24.79,-39.51
GRID,91,0,-82.83,23.8,-50.72
GRID,92,0,-76.31,22.55,-60.56
GRID,93,0,-77.74,10.42,62.02
GRID,94,0,-84.58,11.21,52.15
GRID,95,0,-90.52,11.88,40.8
GRID,96,0,-95.15,12.42,28.12
GRID,97,0,-98.12,12.82,14.41
GRID,98,0,-99.14,13.05,0.13
GRID,99,0,-98.12,13.1,-14.15
GRID,100,0,-95.15,12.98,-27.87
GRID,101,0,-90.52,12.69,-40.56
GRID,102,0,-84.58,12.25,-51.91
GRID,103,0,-77.74,11.66,-61.8
GRID,104,0,-78.22,-0.62,62.29
GRID,105,0,-85.17,-0.52,52.39
GRID,106,0,-91.21,-0.4,40.99
GRID,107,0,-95.93,-0.28,28.23
GRID,108,0,-98.96,-0.14,14.4
GRID,109,0,-100,0,0
GRID,110,0,-98.96,0.14,-14.4
GRID,111,0,-95.93,0.28,-28.23
GRID,112,0,-91.21,0.4,-40.99
GRID,113,0,-85.17,0.52,-52.39
GRID,114,0,-78.22,0.62,-62.29
GRID,115,0,-77.74,-11.66,61.8
GRID,116,0,-84.58,-12.25,51.91
GRID,117,0,-90.52,-12.7,40.56
GRID,118,0,-95.15,-12.98,27.87
GRID,119,0,-98.12,-13.1,14.15
GRID,120,0,-99.14,-13.05,-0.13
GRID,121,0,-98.12,-12.82,-14.41
GRID,122,0,-95.15,-12.42,-28.12
GRID,123,0,-90.52,-11.88,-40.8
GRID,124,0,-84.58,-11.21,-52.15
GRID,125,0,-77.74,-10.42,-62.02
GRID,126,0,-76.31,-22.55,60.56
GRID,127,0,-82.83,-23.81,50.72
GRID,128,0,-88.45,-24.79,39.51
GRID,129,0,-92.83,-25.48,27.06
GRID,130,0,-95.63,-25.85,13.66
GRID,131,0,-96.59,-25.88,-0.25
GRID,132,0,-95.63,-25.57,-14.17
GRID,133,0,-92.83,-24.93,-27.57
GRID,134,0,-88.45,-24,-40
GRID,135,0,-82.83,-22.79,-51.18
GRID,136,0,-76.31,-21.33,-61
GRID,137,0,-73.95,-33.17,58.57
GRID,138,0,-79.93,-35.03,48.82
GRID,139,0,-85.05,-36.51,37.86
GRID,140,0,-89.01,-37.56,25.81
GRID,141,0,-91.52,-38.15,12.94
GRID,142,0,-92.39,-38.26,-0.38
GRID,143,0,-91.52,-37.89,-13.7
GRID,144,0,-89.01,-37.04,-26.56
GRID,145,0,-85.05,-35.75,-38.58
GRID,146,0,-79.93,-34.05,-49.51
GRID,147,0,-73.95,-31.99,-59.22
GRID,148,0,-70.69,-43.38,55.87
GRID,149,0,-75.92,-45.78,46.25
GRID,150,0,-80.35,-47.68,35.64
GRID,151,0,-83.73,-49.04,24.15
GRID,152,0,-85.87,-49.82,12
GRID,153,0,-86.6,-50,-0.5
GRID,154,0,-85.87,-49.57,-12.99
GRID,155,0,-83.73,-48.55,-25.12
GRID,156,0,-80.35,-46.96,-36.58
GRID,157,0,-75.92,-44.85,-47.16
GRID,158,0,-70.69,-42.26,-56.72
GRID,159,0,-66.55,-53.06,52.48
GRID,160,0,-70.87,-55.89,43.04
GRID,161,0,-74.43,-58.12,32.87
GRID,162,0,-77.11,-59.72,22.09
GRID,163,0,-78.77,-60.64,10.86
GRID,164,0,-79.33,-60.87,-0.6
GRID,165,0,-78.77,-60.41,-12.07
GRID,166,0,-77.11,-59.26,-23.28
GRID,167,0,-74.43,-57.46,-34.03
GRID,168,0,-70.87,-55.02,-44.15
GRID,169,0,-66.55,-52,-53.53
GRID,170,0,-49.07,60.99,62.22
GRID,171,0,-39.89,64.19,65.48
GRID,172,0,-30.29,66.71,68.06
GRID,173,0,-20.37,68.53,69.91
GRID,174,0,-10.24,69.63,71.04
GRID,175,0,-15.3,70,71.41
GRID,176,0,10.24,69.63,71.04
GRID,177,0,20.37,68.53,69.91
GRID,178,0,30.29,66.71,68.06
GRID,179,0,39.89,64.19,65.48
GRID,180,0,49.07,60.99,62.22
GRID,181,0,57.73,57.15,58.31
GRID,182,0,61.61,61.12,49.68
GRID,183,0,64.84,64.44,40.53
GRID,184,0,67.39,67.08,30.96
GRID,185,0,69.23,69.02,21.06
GRID,186,0,70.34,70.23,10.94
GRID,187,0,70.71,70.71,0.7
GRID,188,0,70.34,70.44,-9.53
GRID,189,0,69.23,69.43,-19.68
GRID,190,0,67.39,67.69,-29.61
GRID,191,0,64.84,65.24,-39.24
GRID,192,0,61.61,62.1,-48.45
GRID,193,0,57.73,58.31,-57.15
GRID,194,0,49.07,62.22,-60.99
GRID,195,0,39.89,65.48,-64.19
GRID,196,0,30.29,68.06,-66.71
GRID,197,0,20.37,69.92,-68.53
GRID,198,0,10.24,71.04,-69.63
GRID,199,0,0,71.41,-70
GRID,200,0,-10.24,71.04,-69.63
GRID,201,0,-20.37,69.92,-68.53
GRID,202,0,-30.29,68.06,-66.71
GRID,203,0,-39.89,65.48,-64.19
GRID,204,0,-49.07,62.22,-60.99
GRID,205,0,-53.01,66.03,53.2
GRID,206,0,-43.6,70.31,56.17
GRID,207,0,-33.45,73.85,58.53
GRID,208,0,-22.69,76.51,60.26
GRID,209,0,-11.46,78.16,61.31
GRID,210,0,0,78.72,61.66
GRID,211,0,11.46,78.16,61.31
GRID,212,0,22.69,76.51,60.26
GRID,213,0,33.45,73.85,58.53
GRID,214,0,43.6,70.31,56.17
GRID,215,0,53.01,66.03,53.2
GRID,216,0,-56.3,70.25,43.53
GRID,217,0,-46.71,75.47,46.07
GRID,218,0,-36.11,79.87,48.12
GRID,219,0,-24.64,83.24,49.63
GRID,220,0,-12.5,85.37,50.55
GRID,221,0,0,86.1,50.86
GRID,222,0,12.5,85.37,50.55
GRID,223,0,24.64,83.24,49.63
GRID,224,0,36.11,79.87,48.12
GRID,225,0,46.71,75.47,46.07
GRID,226,0,56.3,70.25,43.53
GRID,227,0,-58.9,73.62,33.32
GRID,228,0,-49.17,79.58,35.34
GRID,229,0,-38.22,84.68,36.98
GRID,230,0,-26.19,88.63,38.19
GRID,231,0,-13.32,91.14,38.94
GRID,232,0,-11.04,92,39.19
GRID,233,0,13.32,91.14,38.94
GRID,234,0,26.19,88.63,38.19
GRID,235,0,38.22,84.68,36.98
GRID,236,0,49.17,79.58,35.34
GRID,237,0,58.9,73.62,33.32
GRID,238,0,-60.78,76.09,22.7
GRID,239,0,-50.95,82.59,24.12
GRID,240,0,-39.76,88.2,25.28
GRID,241,0,-27.32,92.58,26.14
GRID,242,0,-13.92,95.37,26.66
GRID,243,0,-11.7,96.33,26.84
GRID,244,0,13.92,95.37,26.66
GRID,245,0,27.32,92.58,26.14
GRID,246,0,39.76,88.2,25.28
GRID,247,0,50.95,82.59,24.12
GRID,248,0,60.78,76.09,22.7
GRID,249,0,-61.92,77.63,11.81
GRID,250,0,-52.03,84.46,12.57
GRID,251,0,-40.68,90.39,13.19
GRID,252,0,-28,95.02,13.66
GRID,253,0,-14.28,97.99,13.94
GRID,254,0,-13.89,99.01,14.04
GRID,255,0,14.28,97.99,13.94
GRID,256,0,28,95.02,13.66
GRID,257,0,40.68,90.39,13.19
GRID,258,0,52.03,84.46,12.57
GRID,259,0,61.92,77.63,11.81
GRID,260,0,-62.3,78.22,0.78
GRID,261,0,-52.4,85.17,0.85
GRID,262,0,-40.99,91.2,0.91
GRID,263,0,-28.23,95.93,0.95
GRID,264,0,-14.4,98.95,0.98
GRID,265,0,0,100,1
GRID,266,0,14.4,98.95,0.98
GRID,267,0,28.23,95.93,0.95
GRID,268,0,40.99,91.2,0.91
GRID,269,0,52.4,85.17,0.85
GRID,270,0,62.3,78.22,0.78
GRID,271,0,-61.92,77.85,-10.26
GRID,272,0,-52.03,84.7,-10.88
GRID,273,0,-40.68,90.64,-11.38
GRID,274,0,-28,95.28,-11.75
GRID,275,0,-14.28,98.25,-11.98
GRID,276,0,-13.33,99.27,-12.06
GRID,277,0,14.28,98.25,-11.98
GRID,278,0,28,95.28,-11.75
GRID,279,0,40.68,90.64,-11.38
GRID,280,0,52.03,84.7,-10.88
GRID,281,0,61.92,77.85,-10.26
GRID,282,0,-60.78,76.53,-21.18
GRID,283,0,-50.95,83.06,-22.47
GRID,284,0,-39.76,88.69,-23.51
GRID,285,0,-27.32,93.08,-24.28
GRID,286,0,-13.92,95.88,-24.75
GRID,287,0,-11.59,96.85,-24.91
GRID,288,0,13.92,95.88,-24.75
GRID,289,0,27.32,93.08,-24.28
GRID,290,0,39.76,88.69,-23.51
GRID,291,0,50.95,83.06,-22.47
GRID,292,0,60.78,76.53,-21.18
GRID,293,0,-58.9,74.27,-31.84
GRID,294,0,-49.17,80.27,-33.74
GRID,295,0,-38.22,85.4,-35.28
GRID,296,0,-26.19,89.37,-36.41
GRID,297,0,-13.32,91.9,-37.11
GRID,298,0,-11.13,92.77,-37.34
GRID,299,0,13.32,91.9,-37.11
GRID,300,0,26.19,89.37,-36.41
GRID,301,0,38.22,85.4,-35.28
GRID,302,0,49.17,80.27,-33.74
GRID,303,0,58.9,74.27,-31.84
GRID,304,0,-56.3,71.11,-42.11
GRID,305,0,-46.71,76.37,-44.55
GRID,306,0,-36.11,80.82,-46.52
GRID,307,0,-24.64,84.22,-47.95
GRID,308,0,-12.5,86.36,-48.83
GRID,309,0,0,87.1,-49.13
GRID,310,0,12.5,86.36,-48.83
GRID,311,0,24.64,84.22,-47.95
GRID,312,0,36.11,80.82,-46.52
GRID,313,0,46.71,76.37,-44.55
GRID,314,0,56.3,71.11,-42.11
GRID,315,0,-53.01,67.08,-51.87
GRID,316,0,-43.6,71.42,-54.75
GRID,317,0,-33.45,75.01,-57.05
GRID,318,0,-22.69,77.7,-58.72
GRID,319,0,-11.46,79.37,-59.74
GRID,320,0,0,79.94,-60.08
GRID,321,0,11.46,79.37,-59.74
GRID,322,0,22.69,77.7,-58.72
GRID,323,0,33.45,75.01,-57.05
GRID,324,0,43.6,71.42,-54.75
GRID,325,0,53.01,67.08,-51.87
GRID,326,0,-49.07,-62.22,60.99
GRID,327,0,-39.89,-65.48,64.19
GRID,328,0,-30.29,-68.06,66.71
GRID,329,0,-20.37,-69.91,68.53
GRID,330,0,-10.24,-71.04,69.63
GRID,331,0,0,-71.41,70
GRID,332,0,10.24,-71.04,69.63
GRID,333,0,20.37,-69.91,68.53
GRID,334,0,30.29,-68.06,66.71
GRID,335,0,39.89,-65.48,64.19
GRID,336,0,49.07,-62.22,60.99
GRID,337,0,57.73,-58.31,57.15
GRID,338,0,61.61,-49.68,61.12
GRID,339,0,64.84,-40.53,64.44
GRID,340,0,67.39,-30.96,67.08
GRID,341,0,69.23,-21.06,69.02
GRID,342,0,70.34,-10.94,70.23
GRID,343,0,70.71,-0.7,70.71
GRID,344,0,70.34,9.53,70.44
GRID,345,0,69.23,19.68,69.43
GRID,346,0,67.39,29.61,67.69
GRID,347,0,64.84,39.24,65.24
GRID,348,0,61.61,48.45,62.1
GRID,349,0,53.01,51.87,67.08
GRID,350,0,43.6,54.75,71.42
GRID,351,0,33.45,57.05,75.01
GRID,352,0,22.69,58.72,77.7
GRID,353,0,11.46,59.74,79.37
GRID,354,0,-12.92,60.08,79.94
GRID,355,0,-11.46,59.74,79.37
GRID,356,0,-22.69,58.72,77.7
GRID,357,0,-33.45,57.05,75.01
GRID,358,0,-43.6,54.75,71.42
GRID,359,0,-53.01,51.87,67.08
GRID,360,0,56.3,42.11,71.11
GRID,361,0,46.71,44.55,76.37
GRID,362,0,36.11,46.52,80.82
GRID,363,0,24.64,47.95,84.22
GRID,364,0,12.5,48.83,86.36
GRID,365,0,-16.38,49.13,87.1
GRID,366,0,-12.5,48.83,86.36
GRID,367,0,-24.64,47.95,84.22
GRID,368,0,-36.11,46.52,80.82
GRID,369,0,-46.71,44.55,76.37
GRID,370,0,-56.3,42.11,71.11
GRID,371,0,58.9,31.84,74.27
GRID,372,0,49.17,33.74,80.27
GRID,373,0,38.22,35.28,85.4
GRID,374,0,26.19,36.41,89.37
GRID,375,0,13.32,37.11,91.9
GRID,376,0,-10.02,37.34,92.77
GRID,377,0,-13.32,37.11,91.9
GRID,378,0,-26.19,36.41,89.37
GRID,379,0,-38.22,35.28,85.4
GRID,380,0,-49.17,33.74,80.27
GRID,381,0,-58.9,31.84,74.27
GRID,382,0,60.78,21.18,76.53
GRID,383,0,50.95,22.47,83.06
GRID,384,0,39.76,23.51,88.69
GRID,385,0,27.32,24.28,93.08
GRID,386,0,13.92,24.75,95.88
GRID,387,0,-10.42,24.91,96.85
GRID,388,0,-13.92,24.75,95.88
GRID,389,0,-27.32,24.28,93.08
GRID,390,0,-39.76,23.51,88.69
GRID,391,0,-50.95,22.47,83.06
GRID,392,0,-60.78,21.18,76.53
GRID,393,0,61.92,10.26,77.85
GRID,394,0,52.03,10.88,84.7
GRID,395,0,40.68,11.38,90.64
GRID,396,0,28,11.75,95.28
GRID,397,0,14.28,11.98,98.25
GRID,398,0,-10.82,12.06,99.27
GRID,399,0,-14.28,11.98,98.25
GRID,400,0,-28,11.75,95.28
GRID,401,0,-40.68,11.38,90.64
GRID,402,0,-52.03,10.88,84.7
GRID,403,0,-61.92,10.26,77.85
GRID,404,0,62.3,-0.78,78.22
GRID,405,0,52.4,-0.85,85.17
GRID,406,0,40.99,-0.91,91.2
GRID,407,0,28.23,-0.95,95.93
GRID,408,0,14.4,-0.98,98.95
GRID,409,0,-11.21,-1,100
GRID,410,0,-14.4,-0.98,98.95
GRID,411,0,-28.23,-0.95,95.93
GRID,412,0,-40.99,-0.91,91.2
GRID,413,0,-52.4,-0.85,85.17
GRID,414,0,-62.3,-0.78,78.22
GRID,415,0,61.92,-11.81,77.63
GRID,416,0,52.03,-12.57,84.46
GRID,417,0,40.68,-13.19,90.39
GRID,418,0,28,-13.66,95.02
GRID,419,0,14.28,-13.94,97.99
GRID,420,0,-11.55,-14.04,99.01
GRID,421,0,-14.28,-13.94,97.99
GRID,422,0,-28,-13.66,95.02
GRID,423,0,-40.68,-13.19,90.39
GRID,424,0,-52.03,-12.57,84.46
GRID,425,0,-61.92,-11.81,77.63
GRID,426,0,60.78,-22.71,76.09
GRID,427,0,50.95,-24.12,82.59
GRID,428,0,39.76,-25.28,88.2
GRID,429,0,27.32,-26.14,92.58
GRID,430,0,13.92,-26.66,95.37
GRID,431,0,-11.84,-26.84,96.33
GRID,432,0,-13.92,-26.66,95.37
GRID,433,0,-27.32,-26.14,92.58
GRID,434,0,-39.76,-25.28,88.2
GRID,435,0,-50.95,-24.12,82.59
GRID,436,0,-60.78,-22.71,76.09
GRID,437,0,58.9,-33.32,73.62
GRID,438,0,49.17,-35.34,79.58
GRID,439,0,38.22,-36.98,84.68
GRID,440,0,26.19,-38.19,88.63
GRID,441,0,13.32,-38.94,91.14
GRID,442,0,-12.06,-39.19,92
GRID,443,0,-13.32,-38.94,91.14
GRID,444,0,-26.19,-38.19,88.63
GRID,445,0,-38.22,-36.98,84.68
GRID,446,0,-49.17,-35.34,79.58
GRID,447,0,-58.9,-33.32,73.62
GRID,448,0,56.3,-43.53,70.25
GRID,449,0,46.71,-46.07,75.47
GRID,450,0,36.11,-48.12,79.87
GRID,451,0,24.64,-49.63,83.24
GRID,452,0,12.5,-50.55,85.37
GRID,453,0,-12.19,-50.86,86.1
GRID,454,0,-12.5,-50.55,85.37
GRID,455,0,-24.64,-49.63,83.24
GRID,456,0,-36.11,-48.12,79.87
GRID,457,0,-46.71,-46.07,75.47
GRID,458,0,-56.3,-43.53,70.25
GRID,459,0,53.01,-53.2,66.03
GRID,460,0,43.6,-56.17,70.31
GRID,461,0,33.45,-58.53,73.85
GRID,462,0,22.69,-60.26,76.51
GRID,463,0,11.46,-61.31,78.16
GRID,464,0,-12.21,-61.66,78.72
GRID,465,0,-11.46,-61.31,78.16
GRID,466,0,-22.69,-60.26,76.51
GRID,467,0,-33.45,-58.53,73.85
GRID,468,0,-43.6,-56.17,70.31
GRID,469,0,-53.01,-53.2,66.03
GRID,470,0,-49.07,-60.99,-62.22
GRID,471,0,-39.89,-64.19,-65.48
GRID,472,0,-30.29,-66.71,-68.06
GRID,473,0,-20.37,-68.53,-69.91
GRID,474,0,-10.24,-69.63,-71.04
GRID,475,0,0,-70,-71.41
GRID,476,0,10.24,-69.63,-71.04
GRID,477,0,20.37,-68.53,-69.91
GRID,478,0,30.29,-66.71,-68.06
GRID,479,0,39.89,-64.19,-65.48
GRID,480,0,49.07,-60.99,-62.22
GRID,481,0,57.73,-57.15,-58.31
GRID,482,0,61.61,-61.12,-49.68
GRID,483,0,64.84,-64.44,-40.53
GRID,484,0,67.39,-67.08,-30.96
GRID,485,0,69.23,-69.02,-21.06
GRID,486,0,70.34,-70.23,-10.94
GRID,487,0,70.71,-70.71,-0.7
GRID,488,0,70.34,-70.44,9.53
GRID,489,0,69.23,-69.43,19.68
GRID,490,0,67.39,-67.69,29.61
GRID,491,0,64.84,-65.24,39.24
GRID,492,0,61.61,-62.1,48.45
GRID,493,0,-53.01,-66.03,-53.2
GRID,494,0,-43.6,-70.31,-56.17
GRID,495,0,-33.45,-73.85,-58.53
GRID,496,0,-22.69,-76.51,-60.26
GRID,497,0,-11.46,-78.16,-61.31
GRID,498,0,0,-78.72,-61.66
GRID,499,0,11.46,-78.16,-61.31
GRID,500,0,22.69,-76.51,-60.26
GRID,501,0,33.45,-73.85,-58.53
GRID,502,0,43.6,-70.31,-56.17
GRID,503,0,53.01,-66.03,-53.2
GRID,504,0,-56.3,-70.25,-43.53
GRID,505,0,-46.71,-75.47,-46.07
GRID,506,0,-36.11,-79.87,-48.12
GRID,507,0,-24.64,-83.24,-49.63
GRID,508,0,-12.5,-85.37,-50.55
GRID,509,0,0,-86.1,-50.86
GRID,510,0,12.5,-85.37,-50.55
GRID,511,0,24.64,-83.24,-49.63
GRID,512,0,36.11,-79.87,-48.12
GRID,513,0,46.71,-75.47,-46.07
GRID,514,0,56.3,-70.25,-43.53
GRID,515,0,-58.9,-73.62,-33.32
GRID,516,0,-49.17,-79.58,-35.34
GRID,517,0,-38.22,-84.68,-36.98
GRID,518,0,-26.19,-88.63,-38.19
GRID,519,0,-13.32,-91.14,-38.94
GRID,520,0,-11.04,-92,-39.19
GRID,521,0,13.32,-91.14,-38.94
GRID,522,0,26.19,-88.63,-38.19
GRID,523,0,38.22,-84.68,-36.98
GRID,524,0,49.17,-79.58,-35.34
GRID,525,0,58.9,-73.62,-33.32
GRID,526,0,-60.78,-76.09,-22.71
GRID,527,0,-50.95,-82.59,-24.12
GRID,528,0,-39.76,-88.2,-25.28
GRID,529,0,-27.32,-92.58,-26.14
GRID,530,0,-13.92,-95.37,-26.66
GRID,531,0,-11.7,-96.33,-26.84
GRID,532,0,13.92,-95.37,-26.66
GRID,533,0,27.32,-92.58,-26.14
GRID,534,0,39.76,-88.2,-25.28
GRID,535,0,50.95,-82.59,-24.12
GRID,536,0,60.78,-76.09,-22.71
GRID,537,0,-61.92,-77.63,-11.81
GRID,538,0,-52.03,-84.46,-12.57
GRID,539,0,-40.68,-90.39,-13.19
GRID,540,0,-28,-95.02,-13.66
GRID,541,0,-14.28,-97.99,-13.94
GRID,542,0,-13.89,-99.01,-14.04
GRID,543,0,14.28,-97.99,-13.94
GRID,544,0,28,-95.02,-13.66
GRID,545,0,40.68,-90.39,-13.19
GRID,546,0,52.03,-84.46,-12.57
GRID,547,0,61.92,-77.63,-11.81
GRID,548,0,-62.3,-78.22,-0.78
GRID,549,0,-52.4,-85.17,-0.85
GRID,550,0,-40.99,-91.2,-0.91
GRID,551,0,-28.23,-95.93,-0.95
GRID,552,0,-14.4,-98.95,-0.98
GRID,553,0,-19.98,-100,-1
GRID,554,0,14.4,-98.95,-0.98
GRID,555,0,28.23,-95.93,-0.95
GRID,556,0,40.99,-91.2,-0.91
GRID,557,0,52.4,-85.17,-0.85
GRID,558,0,62.3,-78.22,-0.78
GRID,559,0,-61.92,-77.85,10.26
GRID,560,0,-52.03,-84.7,10.88
GRID,561,0,-40.68,-90.64,11.38
GRID,562,0,-28,-95.28,11.75
GRID,563,0,-14.28,-98.25,11.98
GRID,564,0,-13.33,-99.27,12.06
GRID,565,0,14.28,-98.25,11.98
GRID,566,0,28,-95.28,11.75
GRID,567,0,40.68,-90.64,11.38
GRID,568,0,52.03,-84.7,10.88
GRID,569,0,61.92,-77.85,10.26
GRID,570,0,-60.78,-76.53,21.18
GRID,571,0,-50.95,-83.06,22.47
GRID,572,0,-39.76,-88.69,23.51
GRID,573,0,-27.32,-93.08,24.28
GRID,574,0,-13.92,-95.88,24.75
GRID,575,0,-11.59,-96.85,24.91
GRID,576,0,13.92,-95.88,24.75
GRID,577,0,27.32,-93.08,24.28
GRID,578,0,39.76,-88.69,23.51
GRID,579,0,50.95,-83.06,22.47
GRID,580,0,60.78,-76.53,21.18
GRID,581,0,-58.9,-74.27,31.84
GRID,582,0,-49.17,-80.27,33.74
GRID,583,0,-38.22,-85.4,35.28
GRID,584,0,-26.19,-89.37,36.41
GRID,585,0,-13.32,-91.9,37.11
GRID,586,0,-11.13,-92.77,37.34
GRID,587,0,13.32,-91.9,37.11
GRID,588,0,26.19,-89.37,36.41
GRID,589,0,38.22,-85.4,35.28
GRID,590,0,49.17,-80.27,33.74
GRID,591,0,58.9,-74.27,31.84
GRID,592,0,-56.3,-71.11,42.11
GRID,593,0,-46.71,-76.37,44.55
GRID,594,0,-36.11,-80.82,46.52
GRID,595,0,-24.64,-84.22,47.95
GRID,596,0,-12.5,-86.36,48.83
GRID,597,0,0,-87.1,49.13
GRID,598,0,12.5,-86.36,48.83
GRID,599,0,24.64,-84.22,47.95
GRID,600,0,36.11,-80.82,46.52
GRID,601,0,46.71,-76.37,44.55
GRID,602,0,56.3,-71.11,42.11
GRID,603,0,-53.01,-67.08,51.87
GRID,604,0,-43.6,-71.42,54.75
GRID,605,0,-33.45,-75.01,57.05
GRID,606,0,-22.69,-77.7,58.72
GRID,607,0,-11.46,-79.37,59.74
GRID,608,0,0,-79.94,60.08
GRID,609,0,11.46,-79.37,59.74
GRID,610,0,22.69,-77.7,58.72
GRID,611,0,33.45,-75.01,57.05
GRID,612,0,43.6,-71.42,54.75
GRID,613,0,53.01,-67.08,51.87
GRID,614,0,61.61,49.68,-61.12
GRID,615,0,64.84,40.53,-64.44
GRID,616,0,67.39,30.96,-67.08
GRID,617,0,69.23,21.06,-69.02
GRID,618,0,70.34,10.94,-70.23
GRID,619,0,70.71,0.7,-70.71
GRID,620,0,70.34,-9.53,-70.44
GRID,621,0,69.23,-19.68,-69.43
GRID,622,0,67.39,-29.61,-67.69
GRID,623,0,64.84,-39.24,-65.24
GRID,624,0,61.61,-48.45,-62.1
GRID,625,0,-53.01,53.2,-66.03
GRID,626,0,-43.6,56.17,-70.31
GRID,627,0,-33.45,58.53,-73.85
GRID,628,0,-22.69,60.26,-76.51
GRID,629,0,-11.46,61.31,-78.16
GRID,630,0,-12.21,61.66,-78.72
GRID,631,0,11.46,61.31,-78.16
GRID,632,0,22.69,60.26,-76.51
GRID,633,0,33.45,58.53,-73.85
GRID,634,0,43.6,56.17,-70.31
GRID,635,0,53.01,53.2,-66.03
GRID,636,0,-56.3,43.53,-70.25
GRID,637,0,-46.71,46.07,-75.47
GRID,638,0,-36.11,48.12,-79.87
GRID,639,0,-24.64,49.63,-83.24
GRID,640,0,-12.5,50.55,-85.37
GRID,641,0,-12.19,50.86,-86.1
GRID,642,0,12.5,50.55,-85.37
GRID,643,0,24.64,49.63,-83.24
GRID,644,0,36.11,48.12,-79.87
GRID,645,0,46.71,46.07,-75.47
GRID,646,0,56.3,43.53,-70.25
GRID,647,0,-58.9,33.32,-73.62
GRID,648,0,-49.17,35.34,-79.58
GRID,649,0,-38.22,36.98,-84.68
GRID,650,0,-26.19,38.19,-88.63
GRID,651,0,-13.32,38.94,-91.14
GRID,652,0,-12.06,39.19,-92
GRID,653,0,13.32,38.94,-91.14
GRID,654,0,26.19,38.19,-88.63
GRID,655,0,38.22,36.98,-84.68
